Sample_ID	S3P1_G05	S3P1_H05	S3P1_F05	S3P1_A06
F2_32334	11.75781657	11.35600611	11.91185457	12.03537375
NR1I2_33293	3.370338228	2.956031208	3.428724899	3.2834204
H2AFX_32900	0.241196275	0.152412305	0.322470949	0.413345181
ATF5_8097	5.400779169	4.754859376	5.068720532	5.071422515
KLHL41_32563	0	0	0	0
GTPBP8_8770	2.549076628	2.31446604	2.347953916	2.449024141
GADD45A_8678	3.491995241	2.863346938	2.607128792	3.193267418
F12_8587	7.452926378	7.211344812	7.311034164	7.408296111
CTCF_32905	3.747900423	3.59315622	3.665463304	3.750586654
CHRM3_32786	0	0.152412305	0	0
SLC39A10_9874	1.875358457	1.891953265	1.6648213	1.794871195
POLD4_9519	0.382155076	0.199836801	0.222780195	0.701927879
SCYL3_9790	2.808403013	2.029557035	2.665249334	2.429412306
ADH5_7991	5.332923621	4.588879345	5.228248943	5.188343546
TMC7_33312	0	0	0	0
FILIP1L_32649	2.136459492	2.068402897	1.971646581	2.072830257
HSPA8_8845	12.82210859	12.04454056	12.58363768	12.1878745
PRKCH_9568	0.570715087	0.706124519	0.415716035	0.244055032
ACD_7963	2.718193939	2.093730956	2.117564	2.368924588
BAG3_8129	1.670689932	0.8908501	1.347420568	1.14827737
RAB5A_9644	2.305309277	1.976079948	2.172034954	2.194006865
LCP1_8988	4.211791138	4.182664698	3.757399001	3.496318751
ARCN1_8074	4.669307508	3.970037449	4.192388305	4.52633727
MAP1LC3A_33215	4.003876248	3.265582179	3.592450368	3.766305557
RIPK1_9710	2.869550554	2.259572213	2.00203465	2.134690439
SRD5A3_9939	2.116417847	1.723694206	1.702317959	1.794871195
RPA1_9721	2.424206248	1.569749458	2.198518118	2.17057213
RBP3_32447	0.16519148	0	0.059002276	0.052225782
GTF2E2_8766	3.59697243	3.254395128	3.138540675	3.310475728
NOC2L_9327	2.881475099	2.093730956	2.439617206	2.368924588
UGT2B7_33032	4.828690773	4.134662793	4.81211579	5.244134346
PPP1R15A_9544	1.826848541	1.105279311	1.683691446	1.45026257
ENTPD5_32499	0	0	0	0
TBP_9986	0.241196275	0.531773458	0.170226612	0
CNN2_32878	2.322906337	1.723694206	1.702317959	1.967982055
CENPK_8288	0	0	0	0.102626845
CPA3_8367	0.933468171	0.494224252	0.503298585	0.734256932
MBOAT7_33082	3.070425136	2.795504486	2.884987818	2.739190757
PIEZO1_33107	0.789010842	0.770363925	0.701483487	1.048959698
FAM69A_8605	4.474442944	4.649915822	4.159064763	4.587340887
FBXO7_8621	1.614640681	1.587688387	2.089537358	1.967982055
CTPS1_32924	2.357469346	2.029557035	1.645701061	2.08541631
RGS1_33288	0.510559049	0.152412305	0.222780195	0.052225782
LPL_32544	1.801967875	2.346426949	1.347420568	2.657256637
HSPA1L_33069	0	0	0	0
CCRN4L_8232	2.269457853	1.269870981	1.52533138	1.869540488
HS3ST3B1_33019	2.391223656	2.093730956	2.131375758	2.419505499
MCCC1_32646	2.995594208	2.597251381	2.730223618	2.755033635
C1QB_8168	4.187982651	4.113149064	3.70756079	3.157952683
BIRC5_8148	0.838787874	0.531773458	0.625444392	0.452736243
SARS_9779	1.875358457	1.356126012	1.645701061	1.763886684
AMY2A3_8042	0	0	0	1.074437425
LOC500013_9124	0.16519148	0.05261358	0.170226612	0.052225782
PIK3C2A_9479	3.639725029	3.320252074	3.211872627	3.310475728
INTS3_8907	3.754399469	3.467998106	3.651153335	3.592039234
NHEJ1_9313	0.737454798	0.770363925	0.808517931	1.048959698
SIX1_32898	0	0	0	0
GRIK2_32967	0	0	0	0.052225782
ACTN1_7980	4.342630692	3.822557344	4.002542865	3.889839428
RALB_9655	0.382155076	0.199836801	0.222780195	0.198435602
PTPN12_9617	2.757547608	2.237016185	2.371421489	2.262110127
KIRREL3_33279	0	0	0	0
SNX6_9913	3.395504197	2.77216237	3.06128072	2.932704556
DHRS3_8468	5.516178943	5.842519199	5.628366192	5.647857156
STX1A_9966	0	0.10337572	0.170226612	0.052225782
MMP2_9238	2.175726391	2.438269032	2.060955449	2.468372946
GPATCH8_8741	1.296180571	1.313643021	1.626324011	1.699846893
DDIT3_8449	2.424206248	1.906319477	2.383013661	2.250980502
FBXO21_8620	2.096093862	1.417593168	1.809292749	1.779462119
PTGER4_9610	0.084958794	0.152412305	0.059002276	0.052225782
GNB1_8730	0.838787874	0.604061331	0.875702582	0.91435065
BAD_8128	1.022315675	0.801441871	0.939897245	0.996613377
KPNB1_32711	4.794412434	4.097583295	4.602513328	4.44321345
TCRB_32566	0.084958794	0.05261358	0.170226612	0.052225782
SOD2_32976	5.563207922	5.089857153	5.456606899	5.458863436
PPM1D_33020	0.382155076	0.455671573	0.84250131	0.796819621
ICAM1_8859	2.905032515	2.281781008	2.567038801	2.389370244
UGT2B15_33121	8.92594273	8.487891278	9.189131376	9.558929288
EAPP_8512	4.158883927	3.557190783	3.607351557	3.57428971
PLA2G15_9492	0.084958794	0.05261358	0	0.102626845
USP18_10138	1.464179943	1.376907411	1.088899363	1.307157037
DNAJB2_8480	0.789010842	0.738601744	0.585867144	0.969710301
CCL17_32810	0.241196275	0	0	0.052225782
FADS1_8593	5.487207647	4.901907483	5.216958361	4.983379001
APEX1_8058	2.691348836	2.068402897	2.060955449	2.327142933
UBE2T_10125	0.510559049	0.152412305	0.273486484	0.052225782
PPARA_32870	1.875358457	1.397393708	1.73886469	1.869540488
FSTL1_32837	3.604186424	3.438646544	3.551944599	3.227738323
CMBL_32468	2.74454863	2.167151685	2.439617206	2.706973318
SULT1C2_33309	1.14610054	1.22472921	0.84250131	1.263519779
NCK2_9287	0.789010842	0.568370106	0.738051098	0.91435065
FN1_8655	7.520256552	7.531107298	7.560799631	7.591788896
CAMP_33271	0.084958794	0	0.115686032	0.052225782
CALR_8190	8.138752932	7.637465264	7.925285464	8.080706615
FAH_8595	9.006589684	9.105131068	9.184170444	9.190902119
MFAP5_32434	0	0	0	0
TCF4_32341	2.650120684	2.118622014	2.224523888	2.579313704
ARXES2_33115	0	0	0	0
PAPSS1_9423	0	0	0	0
TST_33151	7.768398358	7.200091917	7.69676678	7.675856377
CNOT4_8342	1.614640681	1.605406994	1.347420568	1.562551603
SLFN2_32654	3.131614699	2.72431365	2.546568154	2.534120499
ALDH1A1_8022	10.62085835	9.622807077	10.46077509	10.49377032
IGF2R_8879	1.922290173	1.495676312	1.924829551	2.110263729
UBE2A_10117	0.737454798	1.22472921	0.939897245	1.218521345
HPX_8826	11.32685135	11.3111174	11.13322796	11.3066714
XIAP_33225	1.96774315	1.657293397	1.683691446	1.469594884
RGD1566401_32721	0	0	0	0
HIST1H2BCL1_32672	4.665864205	4.170813121	4.397760524	4.244312838
HNF4A_32734	5.127970397	4.794016313	5.068720532	5.052316375
MEF2C_9217	0.838787874	0.41606031	0.970954249	0.564840192
SRL_32568	0	0	0	0
RSU1_9756	3.81160985	3.588709268	3.461897493	3.542692685
GCK_8697	1.585777749	0.494224252	1.940604638	1.562551603
COL5A2_32669	0.241196275	0.10337572	0.115686032	0.151326404
APLN_33320	0.084958794	0	0	0.052225782
SERPING1_32597	8.419455082	8.393686155	8.372483118	8.485090762
PRKAG2_9563	1.899015146	1.605406994	1.702317959	1.699846893
IYD_8933	3.327394133	2.892504532	3.557070452	3.472560544
IARS2_8858	3.499752267	2.990151385	3.039471397	3.169820571
TIAM1_10014	0.313396542	0.290250552	0.222780195	0.288276037
E2F2_8510	0.382155076	0.24575184	0.369846694	0.244055032
ABCG2_32656	3.688052709	3.695966859	3.40617836	3.383637874
PARP9_9429	3.491995241	3.191265907	2.587223046	2.883104799
SCNN1G_33158	0	0	0	0
DDX58_8456	1.432108771	1.080154955	0.908156937	1.074437425
OBP3_33099	10.13638675	10.95399259	10.06509319	10.08979375
CISD1_8322	7.08191009	6.829893075	6.86996776	7.204882592
LOC686151_32901	0.084958794	0.152412305	0.170226612	0.198435602
HAUS8_33304	0.886904586	0.604061331	0.84250131	0.635011715
HIST1H2BF_33070	4.124176581	3.403630823	3.868775022	3.477343589
IER3_8864	2.845401642	2.969776264	3.096912563	3.233404241
APON_8066	9.938439208	9.391858821	9.450824656	9.896605659
CENPE_8286	0	0.10337572	0	0
SLC27A2_9860	10.94575668	10.44102679	10.72729553	10.81363792
ST6GALNAC2_9951	0.978575767	1.105279311	0.701483487	0.969710301
LOC100360908_33068	0	0.05261358	0.115686032	0.052225782
ADO_7995	0.789010842	0.41606031	0.585867144	0.734256932
LILRA3_32676	0	0	0	0.151326404
CDK1_8264	0	0	0.115686032	0
CDO1_8275	10.10391312	10.36330462	10.22651058	10.47274186
SACM1L_9776	6.128613386	5.947837764	5.87200267	5.831841186
CASP3_8201	2.795856235	2.387969048	2.312020898	2.739190757
MMS22L_33129	0.789010842	0.738601744	0.663964849	0.796819621
C1S_8172	5.834091271	5.022212668	5.482431771	5.423364283
CTSS_8404	6.27592037	5.628495038	5.654905809	5.507606677
PDE6G_33323	0	0	0	0
DYNLL1_32638	0.683987853	0.05261358	0.273486484	0.491080304
INS2_32569	0	0	0	0
ACOT3_7970	2.269457853	2.179033255	1.940604638	2.506309044
C8G_8182	7.951353865	7.00530684	7.679831335	7.660692341
SMARCC1_9895	0	0.152412305	0.170226612	0.151326404
ATG3_8099	4.655484712	4.02373486	4.491770533	4.385859846
STAR_32299	0.084958794	0	0.059002276	0.052225782
WFDC2_10174	1.801967875	0.861658709	1.274609041	1.794871195
PPIC_9541	1.899015146	1.376907411	1.060304685	1.912554756
CAR9_32677	0.382155076	0.152412305	0.059002276	0.198435602
PDS5A_9454	2.213952791	1.356126012	2.00203465	1.810117428
AFP_32524	0.838787874	0.375330685	0.503298585	0.413345181
MCM4_9208	2.156226531	1.962395104	2.060955449	1.716125306
REEP5_9673	5.496929532	4.62624422	4.868867934	5.207181221
LOC100911481_33186	2.995594208	2.740440197	2.730223618	2.534120499
SMAD4_9892	1.670689932	1.605406994	1.52533138	1.580445234
CD53_8250	2.287494927	1.605406994	1.809292749	1.748141259
IQGAP3_32777	0.241196275	0	0	0
IVD_8932	3.992925368	3.463147461	4.006295439	3.973471645
DEGS2_32528	0.447785131	0.152412305	0.170226612	0.244055032
CLEC4A1_32387	0.447785131	0.290250552	0.585867144	0.37284833
CORO1A_8364	1.875358457	1.723694206	1.347420568	1.45026257
PHGDH_9470	0.447785131	0.24575184	0.222780195	0.827112138
WDR43_10168	4.713338275	3.983650333	3.679632727	4.352404681
MUT_9264	4.418250818	4.134662793	4.409143804	4.341952732
GRB10_8746	0.084958794	0.05261358	0	0.151326404
COMT_32835	8.952504945	8.468658913	8.89436367	8.520134881
PSEN1_9584	0.447785131	0.333417707	0.503298585	0.491080304
ECSCR_32931	0.447785131	0.10337572	0.273486484	0.244055032
ACSS2_7977	1.945195657	1.002044897	1.792005425	1.430667678
GADD45B_8679	1.432108771	1.22472921	1.171432425	1.390660931
NR4A3_32375	0.084958794	0.199836801	0	0.244055032
LOC100361907_33106	0	0	0	0
DSG2_8499	3.292094062	2.962920105	3.472787661	3.210605822
SCRN1_9789	0.084958794	0.05261358	0.059002276	0
LTBP1_33264	1.826848541	2.552282572	1.461158173	2.458730981
SELL_32554	1.922290173	1.201617352	0.908156937	0.796819621
SUOX_9974	5.776187051	5.214873489	5.792740189	5.527344051
PYCARD_33242	2.011807736	1.891953265	1.971646581	1.716125306
HRC_32693	0.447785131	0.568370106	0.415716035	0.668857732
GBP4_8692	0.16519148	0.05261358	0	0.244055032
HSPA5_8844	8.353295833	8.139639179	7.863787481	8.065500728
LHB_8996	0	0	0	0
GSTM5_32667	3.925414868	3.704212652	3.617200858	3.656720317
RAC2_9646	2.033345391	2.202506804	2.031795825	2.04732388
XBP1_10179	3.860626223	4.818910012	4.002542865	4.393471327
DNAJB1_8478	3.190314257	3.010242753	2.876811798	2.925722427
CSGALNACT2_8391	1.96774315	1.533188231	1.323556045	1.544433248
ECHDC3_8518	4.623890512	3.945901382	4.730530429	4.213110685
POLR2K_9525	1.022315675	0.919462529	1.031131771	0.942295994
AK2_33292	6.539427881	5.906449617	6.273361799	6.301137846
NOP58_9344	4.253680665	4.094449885	3.354122205	4.077935722
TLR4_10030	0.16519148	0.05261358	0	0.052225782
HSD17B10_8831	7.374410048	6.591787266	7.029214888	7.012347055
ME1_9215	4.014744631	3.378088825	3.933271872	3.750586654
MS4A1_32977	0	0.10337572	0.115686032	0
SKP2_32453	0.16519148	0	0.059002276	0.102626845
PIK3R4_9484	0.447785131	0.638890857	0.460171823	0.528431582
CEACAM1_8277	3.754399469	3.341552856	3.848013769	3.690066653
TUSC3_10108	1.399308415	1.313643021	1.274609041	1.263519779
ACSL6_32382	0	0	0	0
DDC_8447	0	0	0	0
SERPINA3M_33119	9.226756764	9.091836879	9.129734426	9.461663867
SPP1_9929	2.156226531	1.154252321	1.546103413	1.898358689
IGJ_32511	5.738984871	6.417196778	5.466175192	4.736436934
NUP93_9384	1.296180571	1.291923003	0.808517931	0.942295994
CAT_8206	13.1060645	12.77214042	13.09577179	12.99992879
LAMB1_32926	1.526259579	1.476548138	1.546103413	1.598119648
EFCAB14_32678	1.585777749	1.105279311	1.031131771	1.195484622
FAM183B_33213	0	0	0	0
LOC100911874_9095	0.084958794	0.10337572	0.059002276	0
CD81_32607	3.987418597	3.983650333	3.881089863	4.224535154
CCL22_33187	0	0.152412305	0.170226612	0
P4HA2_9407	4.794412434	4.6109757	4.231386397	4.645869307
CTSZ_8405	4.249085886	3.662504153	3.641533887	3.665129438
BCL2L2_32990	1.851307379	1.674182303	2.031795825	1.840134883
EP300_32876	3.1013443	2.606079355	2.852001998	2.839189814
CLEC7A_32927	0	0.152412305	0.059002276	0
RGD1564614_9695	4.54361592	3.501503506	4.189090375	3.879036105
SLC18A2_9842	0	0	0	0.052225782
SLC25A30_9856	2.845401642	3.367744049	1.826375376	2.731203595
CDK5R1_8268	0	0	0	0.102626845
APBB2_8056	0.838787874	0.706124519	0.738051098	0.635011715
TDO2_9997	9.805401254	9.367809893	10.10861828	9.839180783
CYP2C24_32875	3.301000384	3.472832496	2.792397346	2.904570975
MTA1_9257	4.129186187	3.214542855	3.641533887	3.592039234
TM7SF2_10031	3.848527371	3.428728472	3.929324201	3.157952683
PFKP_32690	2.357469346	1.313643021	1.6648213	1.63283186
PRMT5_9573	1.331382002	1.002044897	0.773714706	1.099473016
COL1A2_8353	4.50559664	5.043491171	4.357196488	4.691863696
SLC25A46_9858	4.598829794	3.76065013	4.090015669	4.19580254
MAK16_9175	1.365744944	0.947518517	0.939897245	1.048959698
PCNA_9442	3.981890727	3.506227097	3.40617836	3.665129438
ITPR2_8931	2.578675654	1.833013628	2.577166222	2.468372946
RT1-CE5_32445	1.556325569	1.129973608	0.738051098	0.827112138
IL18_32962	1.556325569	1.291923003	1.393997023	1.241195996
FLNA_8651	1.642937481	1.129973608	0.875702582	1.074437425
PCDH8_32697	0	0.05261358	0	0
LOC287167_9118	4.057417453	4.341754712	4.179151109	4.181218755
ICMT_8860	1.399308415	0.801441871	0.939897245	1.048959698
UBE3B_10126	3.059969719	2.496401794	2.933094155	3.046505275
RGD1561778_33259	1.724642839	1.723694206	1.461158173	1.469594884
POLE2_9520	0.16519148	0	0.059002276	0.052225782
ADAM10_7983	1.106007531	0.494224252	0.84250131	0.491080304
JMJD6_8937	1.526259579	1.356126012	1.546103413	1.469594884
TMEM5_10045	3.817828748	3.231757373	3.256669505	3.510388116
TNC_33066	0.241196275	0.152412305	0.059002276	0.102626845
MAOA_32516	2.287494927	2.068402897	2.211579599	2.250980502
B3GNT2_32526	4.422337937	4.525146066	4.013771433	4.293958646
SDHA_9796	5.538944252	4.834018415	5.416276587	5.289713185
PTTG1_9623	0	0.05261358	0.059002276	0.102626845
GCLC_8699	8.74768328	7.900233958	8.611422142	8.776899419
GLYAT_32740	1.614640681	1.247476649	1.859945533	2.12252878
SLC30A7_33012	4.67958838	4.529793003	4.386286711	4.611473124
CML3_32841	0.382155076	0.290250552	0.415716035	0.198435602
ZEB2_33022	1.022315675	0.531773458	0.773714706	0.856781657
MEST_9219	1.399308415	1.313643021	1.504255895	1.598119648
NPL_33133	1.556325569	1.587688387	1.347420568	1.469594884
ATP1A1_32617	3.1013443	2.57043864	3.032127737	2.980655602
ASPM_8092	0.241196275	0.638890857	0.503298585	0.452736243
PSMB3_9589	6.630566974	6.050037531	6.255342125	6.32123023
SPR_9930	2.820841616	2.448121955	2.577166222	2.904570975
PSMD4_9599	5.905905335	5.292122232	5.303377356	5.559275314
UNC93B1_10134	4.036238811	3.724623273	3.567267843	3.501023801
GRB14_32726	1.776650578	1.335040885	1.73886469	1.580445234
OSTF1_33042	5.996413938	6.05326879	5.715760642	5.938014089
EMILIN1_33056	1.556325569	1.313643021	1.48286796	1.307157037
UST4R_32736	5.682171015	5.403920846	5.852330967	5.628636986
KDELR2_8950	5.352332773	4.968457501	5.179226037	5.343096715
DLGAP5_8475	0.510559049	0.10337572	0.115686032	0.052225782
AKR1B8_8013	0	0	0.115686032	0
MXRA8_32384	0.628462882	0.290250552	0.415716035	0.491080304
SLC34A3_32462	0	0	0	0
GUSB_32941	0	0	0	0
TNNI1_33096	0	0	0	0
C8A_8180	5.317644993	4.527471406	5.32156369	4.766056944
CASQ1_32992	0.241196275	0.10337572	0.059002276	0.102626845
PLIN2_9502	4.267377845	3.662504153	3.577393662	4.163521358
BCAN_32892	0	0	0	0
FZD1_8671	1.526259579	1.787172882	1.6648213	1.716125306
CASP1_32985	1.495553649	1.674182303	1.58677122	1.666728458
TMA16_10034	0.933468171	0.672899312	0.415716035	0.564840192
RUVBL1_9768	2.357469346	1.690875784	1.956209098	2.348185009
COL1A1_8352	0	0	0	0
LOC679753_9131	0	0	0	0
S100A9_9775	6.254302057	6.121815509	5.660870054	4.845896864
RFX5_9681	2.340291343	2.457908044	1.971646581	2.134690439
POLE_32719	0.933468171	0.494224252	0.625444392	0.413345181
RFNG_9680	4.02553175	3.87097152	3.90138384	3.959865296
PSMB8_9591	4.655484712	4.182664698	4.448292515	4.215975295
ADIPOQ_32429	0	0	0	0.102626845
TSEN2_10093	1.331382002	0.919462529	0.701483487	1.074437425
PSAT1_9583	2.269457853	2.214101892	1.908880062	2.731203595
DLG3_32844	3.428390179	3.191265907	3.218357974	3.013956107
IGF2BP2_8878	0.382155076	0.24575184	0.369846694	0.33118181
GAP43_32848	0	0	0.059002276	0
CDH2_32994	2.251192414	1.962395104	2.26267417	2.348185009
SREBF1_32750	2.820841616	2.281781008	2.876811798	3.204849476
MYBL2_9270	0	0	0	0
F9_8588	8.432938345	8.017574723	8.197870103	8.26141458
ABCC3_7941	1.14610054	0.672899312	1.144442636	1.410802976
CYCS_8414	0.886904586	0.494224252	0.460171823	0.452736243
GNAS_32916	0	0	0	0
SERPINF2_9814	3.336085825	2.833587878	3.551944599	3.321157374
CANT1_8193	2.53404623	2.202506804	2.299841551	2.597001901
MAPT_32343	0.838787874	0.706124519	0.773714706	0.942295994
LOC100910669_9062	3.878586356	4.226260674	3.515544448	3.315826437
APP_8067	2.808403013	1.962395104	2.383013661	2.665662642
FOSL1_8659	0.084958794	0.05261358	0	0
LOC688041_9143	4.307705996	4.176751079	4.010038279	4.238689683
SLC15A3_32497	0.16519148	0.24575184	0.170226612	0.151326404
RPL35_32720	12.11133989	11.26101463	11.790886	11.94874933
DAXX_8438	2.549076628	1.755782649	2.287558509	1.926612495
CBLB_8207	2.194966195	2.214101892	2.060955449	2.228460315
PSMB9_9592	3.161262999	2.579431703	2.7119562	2.552368014
NR1D1_9357	0.084958794	0	0.059002276	0.052225782
ARHGAP30_32923	0.510559049	0.375330685	0.503298585	0.288276037
ORC6_9399	0	0.05261358	0	0.102626845
LGALS8_8992	1.899015146	1.755782649	1.720707048	2.02135843
TRIM13_10080	1.614640681	1.22472921	1.088899363	1.469594884
PPRC1_9551	0.886904586	0.604061331	0.460171823	0.734256932
B4GALNT1_8123	1.495553649	0.919462529	1.144442636	1.172074074
RAE1_9652	1.495553649	1.080154955	1.299290114	1.544433248
CCND1_8224	1.801967875	1.569749458	1.52533138	2.23976435
BEX1_32763	0.084958794	0.152412305	0.222780195	0.151326404
LHCGR_8997	0	0	0	0
ZFP318_10202	2.518857592	2.292758502	2.275169991	2.273154549
SCARB1_9783	2.503507345	1.948579206	2.577166222	2.58818491
AQP9_32709	6.585716997	6.595670815	6.9617264	6.675629364
PRPF4_9578	3.625614465	3.628246826	3.192239807	3.694181268
UBQLN2_10128	4.036238811	4.182664698	3.972165612	4.192897553
TSTA3_10098	3.688052709	3.023483219	3.456421426	3.347520527
MYH6_32981	0	0	0	0
SRM_33210	0.570715087	0.41606031	0.322470949	0.668857732
AZGP1_33120	9.671662866	9.122443898	9.501059091	9.447946638
PLEKHM1_9500	1.064768397	0.919462529	0.808517931	0.969710301
UGGT2_33061	0.241196275	0.24575184	0.170226612	0.288276037
PYCR1_9631	1.223091234	1.247476649	1.41673324	1.598119648
WFS1_10175	0	0	0	0.151326404
RASSF4_33075	0.628462882	0.375330685	0.545173481	0.491080304
VAPB_10147	4.513281072	3.623906893	3.881089863	4.006936472
CD3D_33153	0.447785131	0.494224252	0.460171823	0.33118181
CCR6_33084	0.16519148	0.333417707	0.369846694	0.33118181
BACE2_8127	1.670689932	1.437513713	1.48286796	1.349513056
ATF3_8095	1.296180571	0.604061331	1.546103413	1.172074074
NR1H4_33039	2.407809205	2.01637245	2.383013661	2.614475855
COG7_8349	0	0.199836801	0	0.102626845
DNM1_8486	0	0	0	0
CDKN1A_8271	4.153976563	3.463147461	3.520801037	4.221687507
